,comm_1
6670,1317655035275337728
6671,4822347935
6672,1038945936549011457
6673,1038573456433008646
6674,226178595
6675,2704694858
6676,813166516761935873
6677,1274455773939224581
6678,3108953973
6679,1708342104
6680,1613971231
6681,2866671743
6682,1152646669118464000
6683,277774845
6684,713344161211105280
6685,222285451
6686,2485739194
6687,153606450
6688,3094211147
6689,1117830366780436485
6690,1206705210883747842
6691,790607354
6692,847614544130187266
6693,1077422835059044352
6694,167860971
6695,1194084090816974850
6696,344725128
6697,1290197413928546310
6698,390533506
6699,119334041
6700,487760699
6701,226370832
6702,191233750
6703,836459310783811584
6704,274793818
6705,1095853796285124609
6706,2964844517
6707,202917883
6708,1099315045803216896
6709,4830130744
6710,461506674
6711,1243728087919058946
6712,1270417064155590660
6713,1165578335839293440
6714,1251977534817931266
6715,4268447717
6716,342016328
6717,711337156162232320
6718,314219187
6719,1273603522953654273
6720,60993797
6721,89863886
6722,778716392
6723,149693331
6724,713037178448846848
6725,588708125
6726,551979816
6727,1002397147
6728,180551358
6729,1207519819836403713
6730,1102411676
6731,904806773307174913
6732,460828788
6733,957700269562908672
6734,35792589
6735,305056627
6736,1311232104408195073
6737,220435458
6738,253566633
6739,3043645917
6740,2540560369
6741,1225134184471126016
6742,873005253356072960
6743,1214924810523987969
6744,336269531
6745,2198865498
6746,1228316706357104641
6747,1558303368
6748,137892540
6749,1289202030385528835
6750,758207274
6751,1579345278
6752,92373274
6753,4180273337
6754,1014568327241400320
6755,1184601578726219776
6756,929366442042109953
6757,1087828877714620417
6758,120917628
6759,906961607921750017
6760,1599810390
6761,367980614
6762,109162117
6763,1136122982106054657
6764,930738997
6765,4104248567
6766,1858908463
6767,722933839
6768,313093239
6769,282612162
6770,4766904459
6771,1658241332
6772,1083153732488085504
6773,480128060
6774,4227155903
6775,998272131661262848
6776,288943812
6777,132302174
6778,1327908155070803969
6779,3072443493
6780,1334293001393348609
6781,348185516
6782,3198571463
6783,1341014085991886849
6784,1160209773050159104
6785,207157946
6786,2822284464
6787,1041080052996177920
6788,4198127633
6789,3125106251
6790,1213584862512218112
6791,1234387686460444672
6792,1264747079211134977
6793,1048934599039102978
6794,1221183469457412101
6795,1204832928217411586
6796,1686939775
6797,1218734379461201920
6798,145356367
6799,869727646984351744
6800,718223612
6801,1165098029311045632
6802,1452960025
6803,767606527
6804,3310931369
6805,1049664106884726785
6806,330024072
6807,4190104133
6808,1263147532999446530
6809,1039494622161121281
6810,1461101072
6811,210534981
6812,2811919546
6813,813855746081357824
6814,336422203
6815,1056318971513856001
6816,198150893
6817,368704683
6818,151775601
6819,118051444
6820,80621082
6821,411544233
6822,2472525337
6823,801495172626468864
6824,272544258
6825,179349734
6826,341854789
6827,196378341
6828,1267132628114771969
6829,2926045782
6830,2966488138
6831,968457972623052800
6832,2988644655
6833,140631733
6834,1221781103536746503
6835,111639096
6836,219035785
6837,897194563504402433
6838,173603210
6839,139263270
6840,3066878061
6841,1007060934253273089
6842,1188856418801242117
6843,3293483935
6844,3328024648
6845,162962606
6846,1125154711965962240
6847,710522915012407296
6848,254159449
6849,4191078509
6850,3006183016
6851,1245564386
6852,48217191
6853,149739049
6854,3160572772
6855,1080833734948147202
6856,882648583480238082
6857,197126539
6858,1057932218
6859,1018602990
6860,1977021848
6861,883338517
6862,768074130205925377
6863,107606805
6864,41362616
6865,348674043
6866,1207347241
6867,513999574
6868,468612877
6869,172069072
6870,1266599011202600961
6871,750434325947117568
6872,962376506587705344
6873,150454338
6874,1090344907548647425
6875,725316857213898752
6876,620906152
6877,86003577
6878,172578287
6879,394658281
6880,2614067288
6881,148473403
6882,621241723
6883,883689020
6884,127881793
6885,120546051
6886,3015963458
6887,263812613
6888,2243321318
6889,190405916
6890,167012818
6891,200508986
6892,1140263497
6893,56256344
6894,156733789
6895,1034906633527275520
6896,2604820517
6897,192264764
6898,983144342079574016
6899,184170255
6900,213122263
6901,2429053379
6902,186452237
6903,220380980
6904,1306577205028417537
6905,1024233853509140486
6906,137098263
6907,3398799407
6908,1140621385376702466
6909,548545098
6910,1212570224194490369
6911,1337968275880292354
6912,282725624
6913,1152232687
6914,4206382456
6915,54476848
6916,141073457
6917,892512950153555968
6918,3400145896
6919,546898723
6920,120181260
6921,42648980
6922,635191182
6923,201883989
6924,737670270
6925,2248745569
6926,381555327
6927,3194402536
6928,521867170
6929,905406630107512832
6930,1238965852948574211
6931,1611551286
6932,1171210113711071237
6933,719148546172313604
6934,978012333552340993
6935,4796175711
6936,596934218
6937,144940746
6938,145348481
6939,855750671529889793
6940,152123400
6941,1263271455074193408
6942,197133329
6943,3003893435
6944,4243543018
6945,809984971523977217
6946,1532457806
6947,147286056
6948,1319301887234113539
6949,1328297665
6950,342711196
6951,911047146861940736
6952,330760526
6953,1206747686633902081
6954,2516850746
6955,1663490234
6956,760395463
6957,1322481205535776768
6958,4179457229
6959,153521964
6960,438434725
6961,1354265598830800898
6962,3643152437
6963,37276072
6964,337460914
6965,1334301378076880903
6966,752634439574970368
6967,1021829397127614464
6968,586566168
6969,189276503
6970,329246152
6971,3020363481
6972,202840688
6973,1347714487848230916
6974,385751361
6975,274239692
6976,1281649918176894976
6977,349948903
6978,315522081
6979,39983929
6980,86604554
6981,256465572
6982,925782489838256128
6983,173263956
6984,787791194206208000
6985,181571439
6986,1345546131217010692
6987,1185761160760565761
6988,1276317841
6989,4011422955
6990,1243997683133689857
6991,1093769983
6992,209016608
6993,230593050
6994,724059202742824960
6995,865245660
6996,2776920825
6997,787850342
6998,4829883063
6999,1551714512
7000,1301222874385125376
7001,172451605
7002,1253209712
7003,909909690192187392
7004,233505225
7005,1869855414
7006,1065286695443140608
7007,169239749
7008,1164954280224317441
7009,57445426
7010,262808676
7011,161123554
7012,1280176549
7013,1319715730967961602
7014,3766471828
7015,1274486305452367872
7016,728222710686359552
7017,171278620
7018,1122627027750850560
7019,872472082290012160
7020,850519388591718400
7021,147075671
7022,2733301955
7023,1354360743060189185
7024,727325780846514176
7025,1204066726830387200
7026,3464889137
7027,794259336
7028,1019004413946548224
7029,913109594637049858
7030,221405058
7031,3298083990
7032,619225813
7033,72350135
7034,853262724037582849
7035,254151173
7036,917134601709146112
7037,1523099816
7038,183745362
7039,237865172
7040,132865105
7041,112823788
7042,121625921
7043,4612317639
7044,127908147
7045,727865530611281920
7046,946228975
7047,169790199
7048,140522714
7049,129067440
7050,1105087816583860229
7051,1134149182607036416
7052,192407392
7053,156350946
7054,2821625079
7055,3137843631
7056,3027780685
7057,883102827178061825
7058,1041468568896974848
7059,185020564
7060,3995024643
7061,3544823175
7062,3001978267
7063,4647620369
7064,350264583
7065,39780584
7066,2230809061
7067,1604684269
7068,816705183497515008
7069,1205885006842941441
7070,3384173014
7071,158377183
7072,3171336749
7073,868793268
7074,325787615
7075,3002811903
7076,118206223
7077,777430068
7078,852326058951159808
7079,32152451
7080,142797578
7081,1345973792015851520
7082,4211549842
7083,1137774152159571968
7084,754074668487802880
7085,870738535
7086,373657569
7087,487542945
7088,3346074022
7089,1170699367990403072
7090,145500140
7091,282334982
7092,703871618
7093,2603589408
7094,314355320
7095,137882432
7096,1700069953
7097,404539372
7098,892454713404387328
7099,1002354289522761728
7100,4196350853
7101,1374760032
7102,2157593481
7103,256499209
7104,152119632
7105,3014272631
7106,1072279004877598720
7107,1352409126220029957
7108,138084749
7109,1674236120
7110,200554740
7111,200732391
7112,1245759515867439110
7113,4188577611
7114,1256407244205367296
7115,1514307841
7116,300546834
7117,2323884045
7118,1251147693033848838
7119,1279851286083645440
7120,1251996872
7121,1145466048629682176
7122,1541964242
7123,560648162
7124,1292851878
7125,734094114225000448
7126,996769938055581696
7127,4789492115
7128,211038203
7129,3419212919
7130,138932557
7131,1297346443217375232
7132,776229666936029184
7133,1002904206267813888
7134,1503026138
7135,2335499870
7136,791062619595608068
7137,209331215
7138,770765732107911168
7139,1274515532549623808
7140,211955769
7141,431912631
7142,1220047222194233347
7143,893267814
7144,1081338666549739525
7145,1713203090
7146,1186794901335367680
7147,3341916495
7148,1303035304434167809
7149,1298741464927801344
7150,594882366
7151,1260706360188174342
7152,160360207
7153,165032117
7154,2358420756
7155,328603848
7156,749269632939327488
7157,3306200339
7158,743974556352847872
7159,1143763776
7160,1052810588
7161,1566199123
7162,309898913
7163,1723874226
7164,1006678230567477249
7165,804700710365462529
7166,882073493243875329
7167,982278314932015104
7168,1052626132095385600
7169,327408258
7170,762007345
7171,2457060510
7172,369459902
7173,2625744236
7174,1017436383298969600
7175,1178652869370748928
7176,1236482335484370949
7177,413270245
7178,254718492
7179,477338790
7180,548483554
7181,1196838522088558592
7182,2495786318
7183,907072901005881344
7184,3429826299
7185,1535425710
7186,1303032598957039616
7187,1047573892234182657
7188,2595594982
7189,1298354764850384897
7190,629694140
7191,822813548787142657
7192,1621250125
7193,1272926532412084224
7194,1276889256
7195,153573283
7196,3380356679
7197,985152727314583552
7198,1188909037024432128
7199,3987522250
7200,2484827995
7201,619580790
7202,2561785735
7203,278295874
7204,1830643903
7205,155090816
7206,14987591
7207,814664102660501504
7208,161549964
7209,2696766933
7210,1329199306079948802
7211,1304136892443656194
7212,933735768744497152
7213,1321509032
7214,170905097
7215,324152777
7216,305853684
7217,920077486138056704
7218,193263599
7219,1310776496466915328
7220,173643403
7221,1546729436
7222,406311148
7223,2569373464
7224,622115991
7225,1308856766113906689
7226,3377820700
7227,1120735339939803136
7228,2827818328
7229,159197569
7230,848192202
7231,1677521605
7232,372770321
7233,167929971
7234,914534214233620484
7235,217973651
7236,2189191432
7237,890919301410172928
7238,227368397
7239,915935603405058049
7240,267289302
7241,180222680
7242,191472900
7243,759273840
7244,718144293404323840
7245,827709350
7246,1162466375111233538
7247,877292465572769797
7248,195153441
7249,709288410
7250,3030844216
7251,169771278
7252,1270781216820789253
7253,3383261963
7254,1120342191937937409
7255,72726349
7256,1242090574003478529
7257,1873079498
7258,1321543673050521606
7259,159286467
7260,749372139099328512
7261,989332176964595713
7262,185187050
7263,157489762
7264,635918314
7265,613850384
7266,392369208
7267,991355929152061441
7268,1299484409226235904
7269,1298368716154064900
7270,425842338
7271,1171093845062369282
7272,489022830
7273,1165618373138538503
7274,1333728205161836547
7275,1310749610269384711
7276,1257702509763796992
7277,955490140138418177
7278,341441481
7279,461249332
7280,2150117947
7281,1319433215082455040
7282,2549013300
7283,48203165
7284,332941943
7285,537223892
7286,869294731704115200
7287,1063171667617333249
7288,462496616
7289,1293157595637846016
7290,2914348204
7291,555351565
7292,848334818437890048
7293,2596342392
7294,3857356233
7295,237366893
7296,299325009
7297,930458966
7298,3047343152
7299,486961348
7300,813215534703591426
7301,956156666
7302,4091425774
7303,2415876295
7304,2453991934
7305,187868024
7306,250297107
7307,1629089707
7308,994960282605838338
7309,1115710157776809985
7310,1245799889637957637
7311,904770044
7312,810856463027539968
7313,108711275
7314,73568267
7315,230450513
7316,2776770932
7317,117905150
7318,4043401715
7319,2928116205
7320,741515327444549633
7321,777891134064431104
7322,186874830
7323,159549444
7324,304550522
7325,1044919779600093185
7326,190364456
7327,737722813667287040
7328,1283823079903420421
7329,171772368
7330,265666419
7331,73173552
7332,788027574
7333,1332497720
7334,1346482409026453506
7335,158769782
7336,1295737207
7337,1108344610554822656
7338,28729447
7339,1220285576
7340,152814060
7341,3025282665
7342,1334615719716196358
7343,163975260
7344,1261057230452994056
7345,1190344426918420480
7346,1165736913636081665
7347,180408166
7348,3436651055
7349,1298628594923646976
7350,2828275985
7351,164094918
7352,339254354
7353,346605471
